	Gene stable ID	Gene name
92170	ENSG00000275431	AC244100.2
92172	ENSG00000237766	GGTA2P
92173	ENSG00000260198	AC009102.1
92174	ENSG00000104884	ERCC2
92187	ENSG00000261439	DKFZP434H168
92188	ENSG00000178802	MPI
92212	ENSG00000087258	GNAO1
92238	ENSG00000275718	CCL15
92240	ENSG00000262943	ALOX12P2
92252	ENSG00000258577	SNRPGP1
92253	ENSG00000281202	LINC01097
92256	ENSG00000259113	AL118556.1
92257	ENSG00000221857	AC020907.2
92259	ENSG00000101546	RBFA
92264	ENSG00000012983	MAP4K5
92274	ENSG00000111530	CAND1
92282	ENSG00000109705	NKX3-2
92283	ENSG00000246095	LINC01096
92285	ENSG00000257913	DDN-AS1
92289	ENSG00000276409	CCL14
92293	ENSG00000260034	LCMT1-AS2
92295	ENSG00000266964	FXYD1
92306	ENSG00000216378	AL080285.1
92307	ENSG00000101405	OXT
92308	ENSG00000233739	AL031587.2
92309	ENSG00000101951	PAGE4
92313	ENSG00000262265	AC002558.3
92315	ENSG00000100650	SRSF5
92334	ENSG00000261872	AC002558.2
92335	ENSG00000028203	VEZT
92376	ENSG00000136682	CBWD2
92387	ENSG00000004897	CDC27
92406	ENSG00000101200	AVP
92407	ENSG00000279910	AL731532.1
92408	ENSG00000267127	AC090360.1
92413	ENSG00000230383	AC009245.1
92414	ENSG00000279483	AC090498.1
92415	ENSG00000275731	KIR2DS4
92416	ENSG00000235787	AC092047.1
92417	ENSG00000270244	AC104687.2
92418	ENSG00000232781	OR2AD1P
92419	ENSG00000280629	AC233280.5
92420	ENSG00000242727	AC104687.1
92421	ENSG00000244952	AC123768.2
92422	ENSG00000220739	AL513475.2
92423	ENSG00000281798	AC233280.16
92424	ENSG00000152147	GEMIN6
92427	ENSG00000225311	AL024474.2
92428	ENSG00000241473	AC108734.2
92429	ENSG00000281310	AP000351.7
92430	ENSG00000228652	OR2W1
92431	ENSG00000237838	AC092422.1
92432	ENSG00000226970	AL450063.1
92433	ENSG00000163728	TTC14
92444	ENSG00000265564	PIGPP4
92445	ENSG00000186212	SOWAHB
92446	ENSG00000225748	PRRC2A
92460	ENSG00000281246	AF186996.7
92461	ENSG00000004848	ARX
92466	ENSG00000233019	OR2P1P
92467	ENSG00000271830	AC012213.4
92468	ENSG00000255105	AC007751.2
92469	ENSG00000276613	MUC4
92490	ENSG00000203943	SAMD13
92499	ENSG00000187479	C11orf96
92501	ENSG00000228307	OR2S1P
92503	ENSG00000227238	TTC39DP
92504	ENSG00000213866	YBX1P10
92505	ENSG00000254409	AC087521.3
92508	ENSG00000185019	UBOX5
92511	ENSG00000232114	AC018693.2
92512	ENSG00000179443	OR13C6P
92513	ENSG00000234390	USP27X-AS1
92514	ENSG00000243641	OR13C7
92515	ENSG00000256037	MRPL40P1
92516	ENSG00000204011	COL5A1-AS1
92517	ENSG00000105143	SLC1A6
92528	ENSG00000244953	AC087521.1
92529	ENSG00000256355	NTAN1P3
92530	ENSG00000273820	USP27X
92531	ENSG00000258315	C17orf49
92540	ENSG00000131050	BPIFA2
92542	ENSG00000256172	LINC02420
92543	ENSG00000186407	CD300E
92545	ENSG00000250220	AC053527.1
92546	ENSG00000256077	LINC02442
92548	ENSG00000220132	AC236430.1
92549	ENSG00000249976	AC108157.1
92550	ENSG00000203585	LINC02408
92553	ENSG00000261447	AL162412.1
92554	ENSG00000153015	CWC27
92559	ENSG00000127334	DYRK2
92565	ENSG00000188647	PTAR1
92571	ENSG00000253417	LINC02159
92573	ENSG00000164007	CLDN19
92576	ENSG00000105254	TBCB
92590	ENSG00000112697	TMEM30A
92594	ENSG00000215251	FASTKD5
92595	ENSG00000235872	AC078777.1
92596	ENSG00000198513	ATL1
92606	ENSG00000235958	UBOX5-AS1
92608	ENSG00000249237	AL359273.1
92611	ENSG00000225626	C9orf135-DT
92614	ENSG00000280982	AF186996.5
92615	ENSG00000240520	UOX
92620	ENSG00000173157	ADAMTS20
92624	ENSG00000280940	AP000351.5
92625	ENSG00000167608	TMC4
92635	ENSG00000267293	AC012569.1
92636	ENSG00000152229	PSTPIP2
92642	ENSG00000281785	AF186996.9
92643	ENSG00000141098	GFOD2
92650	ENSG00000168454	TXNDC2
92656	ENSG00000124140	SLC12A5
92681	ENSG00000272411	AC116312.1
92682	ENSG00000271367	AL034374.1
92683	ENSG00000219863	RPL31P28
92684	ENSG00000218049	RPL31P33
92685	ENSG00000268711	AC008750.6
92686	ENSG00000218261	AL591034.1
92687	ENSG00000271338	AL591034.2
92688	ENSG00000242990	RPL13AP23
92689	ENSG00000272372	AC009102.2
92690	ENSG00000271373	NANOGP3
92691	ENSG00000269181	AC020914.5
92692	ENSG00000281670	CABIN1
92697	ENSG00000282071	AC069363.1
92698	ENSG00000105366	SIGLEC8
92702	ENSG00000280597	AF186996.4
92703	ENSG00000172667	ZMAT3
92706	ENSG00000283945	LINC00032
92709	ENSG00000272799	AC006238.1
92710	ENSG00000151332	MBIP
92721	ENSG00000160058	BSDC1
92737	ENSG00000231490	RPL7L1P2
92738	ENSG00000094755	GABRP
92748	ENSG00000187595	ZNF385C
92754	ENSG00000166199	ALKBH3
92766	ENSG00000223829	AC004870.2
92769	ENSG00000205890	AC108134.1
92770	ENSG00000223814	AL691459.1
92771	ENSG00000275566	KIR3DL2
92773	ENSG00000143850	PLEKHA6
92778	ENSG00000225522	AL592114.2
92779	ENSG00000075891	PAX2
92788	ENSG00000206127	GOLGA8O
92790	ENSG00000141759	TXNL4A
92802	ENSG00000254292	IGKV2D-14
92803	ENSG00000260378	AC109597.1
92804	ENSG00000273106	AC019129.2
92805	ENSG00000275113	GAGE2E
92806	ENSG00000224674	EIF3EP2
92807	ENSG00000236737	GAGE12B
92808	ENSG00000272563	AC016745.2
92809	ENSG00000150753	CCT5
92824	ENSG00000182004	SNRPE
92830	ENSG00000277151	AL138820.1
92831	ENSG00000271991	AC013400.1
92832	ENSG00000229326	AC069154.1
92833	ENSG00000278831	AL513190.1
92834	ENSG00000183891	TTC32
92838	ENSG00000102981	PARD6A
92842	ENSG00000223930	AC109779.1
92847	ENSG00000141956	PRDM15
92863	ENSG00000256210	AC005255.1
92864	ENSG00000197584	KCNMB2
92874	ENSG00000234912	SNHG20
92892	ENSG00000254708	AL139174.1
92893	ENSG00000262870	CYCSP40
92894	ENSG00000262708	AC027455.1
92895	ENSG00000237978	KCNMB2-AS1
92900	ENSG00000266289	AC012213.3
92901	ENSG00000225639	PGAM1P2
92902	ENSG00000178458	H3F3AP6
92903	ENSG00000226888	RPLP1P10
92904	ENSG00000153113	CAST
92948	ENSG00000224415	AC007683.1
92949	ENSG00000233917	POTEB
92953	ENSG00000277241	AC026355.3
92954	ENSG00000213540	AL359504.1
92955	ENSG00000234880	LINC00163
92957	ENSG00000278201	KIR2DL4
92959	ENSG00000262874	C19orf84
92961	ENSG00000163807	KIAA1143
92963	ENSG00000250551	MIR583HG
92964	ENSG00000279296	PRAL
92965	ENSG00000185591	SP1
92969	ENSG00000130032	PRRG3
92974	ENSG00000230649	AC024084.1
92975	ENSG00000214915	BX546450.1
92976	ENSG00000253202	IGKV3-25
92977	ENSG00000261795	AC093627.7
92978	ENSG00000248133	MTND4LP22
92979	ENSG00000046651	OFD1
92988	ENSG00000254487	AC130364.1
92989	ENSG00000232895	AL121999.1
92990	ENSG00000242593	AC006148.1
92992	ENSG00000065609	SNAP91
93014	ENSG00000247081	BAALC-AS1
93024	ENSG00000080824	HSP90AA1
93034	ENSG00000271022	AP002365.1
93035	ENSG00000189196	LINC00994
93036	ENSG00000234996	AC098934.2
93038	ENSG00000205035	AC136759.1
93041	ENSG00000164929	BAALC
93050	ENSG00000047188	YTHDC2
93057	ENSG00000258665	AC068831.3
93058	ENSG00000183421	RIPK4
93060	ENSG00000147174	GCNA
93063	ENSG00000171848	RRM2
93076	ENSG00000253977	MTCO2P4
93077	ENSG00000253795	MTND1P5
93078	ENSG00000237943	PRKCQ-AS1
93098	ENSG00000260979	AC022167.3
93099	ENSG00000232627	AC021876.1
93100	ENSG00000127603	MACF1
93134	ENSG00000227736	MTCO3P16
93135	ENSG00000219329	AL357515.1
93136	ENSG00000116489	CAPZA1
93142	ENSG00000237861	AL513325.1
93143	ENSG00000259166	AL049836.2
93144	ENSG00000259082	LINC02314
93145	ENSG00000070950	RAD18
93155	ENSG00000258460	AL355096.1
93156	ENSG00000253315	LINC01932
93157	ENSG00000125046	SSUH2
93174	ENSG00000230707	AL589987.1
93175	ENSG00000250977	AC098859.2
93176	ENSG00000218459	RPS27P15
93177	ENSG00000169856	ONECUT1
93181	ENSG00000271612	HSPE1P14
93182	ENSG00000248199	AC026434.1
93183	ENSG00000143278	F13B
93186	ENSG00000216819	TUBB2BP1
93187	ENSG00000249878	AC026434.2
93188	ENSG00000244617	ASPRV1
93189	ENSG00000229491	AC136489.1
93192	ENSG00000223612	AC241585.1
93193	ENSG00000141642	ELAC1
93197	ENSG00000089692	LAG3
93201	ENSG00000101407	TTI1
93207	ENSG00000244270	RPL32P29
93208	ENSG00000213741	RPS29
93216	ENSG00000227212	PFN1P6
93217	ENSG00000226253	MRPL35P3
93218	ENSG00000163032	VSNL1
93224	ENSG00000272714	AL139098.2
93225	ENSG00000255269	AC024475.3
93230	ENSG00000274476	KIR2DP1
93231	ENSG00000168228	ZCCHC4
93237	ENSG00000234385	RCC2P1
93238	ENSG00000269956	MKNK1-AS1
93239	ENSG00000224567	AC134879.1
93240	ENSG00000271174	AC104440.1
93241	ENSG00000277737	FP325317.1
93242	ENSG00000232399	USP17L13
93244	ENSG00000276128	AL591441.1
93245	ENSG00000224497	RPL36P4
93246	ENSG00000249767	ENPP7P10
93247	ENSG00000242290	ZBTB20-AS5
93250	ENSG00000267444	SMUG1P1
93251	ENSG00000254791	FAR1-IT1
93252	ENSG00000271057	AC073648.5
93253	ENSG00000225779	AL122001.1
93254	ENSG00000228407	AL139156.2
93255	ENSG00000005108	THSD7A
93260	ENSG00000261727	AC142381.4
93262	ENSG00000254166	CASC19
93346	ENSG00000260628	AC142381.3
93350	ENSG00000197476	AC034105.1
93351	ENSG00000223931	AC142381.1
93352	ENSG00000124721	DNAH8
93357	ENSG00000184716	SERINC4
93363	ENSG00000227205	PFN1P9
93364	ENSG00000285732	AC121334.3
93365	ENSG00000270273	AC121334.2
93366	ENSG00000230831	AC007349.2
93367	ENSG00000233910	GTF2F2P2
93368	ENSG00000250042	LINC02514
93369	ENSG00000117862	TXNDC12
93374	ENSG00000008018	PSMB1
93376	ENSG00000253220	AC084116.1
93378	ENSG00000188033	ZNF490
93382	ENSG00000128989	ARPP19
93395	ENSG00000248869	LINC02511
93397	ENSG00000280752	LINC00850
93398	ENSG00000133937	GSC
93399	ENSG00000229829	DUTP4
93400	ENSG00000100095	SEZ6L
93410	ENSG00000259140	AL049839.1
93411	ENSG00000140478	GOLGA6D
93413	ENSG00000183723	CMTM4
93418	ENSG00000273100	AL596442.2
93419	ENSG00000232197	AL596442.1
93420	ENSG00000259434	AC068875.1
93421	ENSG00000243122	AC016304.1
93422	ENSG00000236173	AL049612.1
93423	ENSG00000134548	SPX
93431	ENSG00000185955	C7orf61
93433	ENSG00000259834	AL365361.1
93434	ENSG00000244717	RPS27P14
93435	ENSG00000099326	MZF1
93443	ENSG00000203805	PLPP4
93447	ENSG00000228422	LINC00687
93450	ENSG00000271298	AL080274.1
93451	ENSG00000232841	BRWD1P3
93452	ENSG00000122304	PRM2
93454	ENSG00000275832	ARHGAP23
93466	ENSG00000235960	TRIM15
93471	ENSG00000268873	AC022601.1
93472	ENSG00000282196	IGHVII-46-1
93473	ENSG00000159307	SCUBE1
93481	ENSG00000197928	ZNF677
93492	ENSG00000162992	NEUROD1
93494	ENSG00000241472	PTPRG-AS1
93504	ENSG00000203527	Z99756.1
93505	ENSG00000236272	Z82214.2
93506	ENSG00000237483	RPS27AP8
93507	ENSG00000232648	AC107214.1
93508	ENSG00000236747	LINC01282
93510	ENSG00000214354	AC133644.1
93511	ENSG00000120526	NUDCD1
93515	ENSG00000185758	CLDN24
93516	ENSG00000265060	PPY2P
93518	ENSG00000170291	ELP5
93533	ENSG00000276032	AL627230.4
93534	ENSG00000233845	AC093732.1
93535	ENSG00000271231	KRT18P9
93536	ENSG00000155918	RAET1L
93538	ENSG00000272848	AL135910.1
93539	ENSG00000246792	AC106038.1
93542	ENSG00000285887	AL009176.1
93543	ENSG00000218359	SUMO2P13
93544	ENSG00000104320	NBN
93555	ENSG00000186910	SERPINA11
93556	ENSG00000228315	GUSBP11
93562	ENSG00000101928	MOSPD1
93569	ENSG00000148300	REXO4
93575	ENSG00000255850	RXYLT1-AS1
93577	ENSG00000231668	PPP2R2DP1
93578	ENSG00000270969	AP001823.1
93579	ENSG00000227302	SSXP9
93580	ENSG00000078804	TP53INP2
93584	ENSG00000213979	RPL7AP14
93585	ENSG00000224388	BACE2-IT1
93586	ENSG00000280109	PLAC4
93591	ENSG00000140839	CLEC18B
93597	ENSG00000250148	KRT8P31
93598	ENSG00000258013	RPL3P13
93599	ENSG00000272632	AC097504.2
93600	ENSG00000081923	ATP8B1
93609	ENSG00000205325	AC005863.1
93610	ENSG00000187766	KRTAP10-8
93611	ENSG00000205445	KRTAP10-2
93613	ENSG00000234684	SDCBP2-AS1
93618	ENSG00000278668	AC005899.7
93619	ENSG00000257235	AC078814.1
93620	ENSG00000273373	AL355488.1
93621	ENSG00000139239	RPL14P1
93622	ENSG00000158955	WNT9B
93625	ENSG00000196396	PTPN1
93627	ENSG00000215367	TMED11P
93630	ENSG00000186442	KRT3
93631	ENSG00000177692	DNAJC28
93635	ENSG00000106992	AK1
93642	ENSG00000257404	AC107016.2
93643	ENSG00000234893	HCG18
93651	ENSG00000151466	SCLT1
93660	ENSG00000105988	NHP2P1
93661	ENSG00000228638	FCF1P2
93662	ENSG00000271784	AL031055.1
93663	ENSG00000223462	AL353801.1
93664	ENSG00000282590	AC012676.8
93665	ENSG00000258998	LINC02302
93666	ENSG00000253672	AC105177.1
93667	ENSG00000125245	GPR18
93671	ENSG00000253586	AC067817.1
93672	ENSG00000267986	AC130469.1
93673	ENSG00000224187	LINC01991
93675	ENSG00000238171	AC068196.1
93676	ENSG00000112186	CAP2
93685	ENSG00000109445	ZNF330
93693	ENSG00000122378	PRXL2A
93699	ENSG00000235233	MICA
93707	ENSG00000282128	AC207965.1
93708	ENSG00000100092	SH3BP1
93719	ENSG00000173826	KCNH6
93725	ENSG00000182965	NPM1P14
93726	ENSG00000241678	AC091564.1
93727	ENSG00000170190	SLC16A5
93737	ENSG00000132541	RIDA
93743	ENSG00000249909	CYCTP
93744	ENSG00000262609	BTF3P14
93745	ENSG00000275873	LMNTD2
93750	ENSG00000279212	AL390961.3
93751	ENSG00000227932	SELENOOLP
93753	ENSG00000233877	AL606517.1
93754	ENSG00000282010	IGHD6-6
93755	ENSG00000064205	WISP2
93761	ENSG00000043355	ZIC2
93766	ENSG00000100883	SRP54
93780	ENSG00000274688	AL591926.1
93781	ENSG00000161904	LEMD2
93795	ENSG00000278001	AL591926.7
93796	ENSG00000272383	AC006270.3
93797	ENSG00000233635	AC015923.1
93799	ENSG00000144021	CIAO1
93803	ENSG00000251292	ERVH-1
93804	ENSG00000250137	AC093607.1
93806	ENSG00000249453	AC092834.1
93807	ENSG00000203620	AL354919.1
93808	ENSG00000254788	CKLF-CMTM1
93814	ENSG00000271919	AC005828.7
93815	ENSG00000228634	AL136115.1
93816	ENSG00000143013	LMO4
93820	ENSG00000232158	C11orf98P1
93821	ENSG00000237236	AC023141.10
93822	ENSG00000277297	ATP5F1AP10
93823	ENSG00000206283	PFDN6
93830	ENSG00000253553	AC090578.1
93837	ENSG00000231981	RPL7L1P12
93838	ENSG00000282592	IGHD1-20
93839	ENSG00000231911	TPRKBP1
93840	ENSG00000239525	RPL30P5
93841	ENSG00000182224	CYB5D1
93847	ENSG00000160401	CFAP157
93853	ENSG00000255364	SMILR
93854	ENSG00000253228	NRBF2P4
93855	ENSG00000160404	TOR2A
93864	ENSG00000259731	AC022929.1
93865	ENSG00000104921	FCER2
93872	ENSG00000110203	FOLR3
93878	ENSG00000282672	IGHJ1P
93879	ENSG00000171459	OR1L6
93881	ENSG00000280094	OR1B1
93882	ENSG00000282471	IGHJ3
93883	ENSG00000133958	UNC79
93889	ENSG00000214889	RPS9P1
93890	ENSG00000260912	AL158206.1
93891	ENSG00000244239	AC007009.1
93892	ENSG00000179094	PER1
93911	ENSG00000269444	AC011491.2
93912	ENSG00000232464	Z98949.3
93913	ENSG00000273978	AC005066.1
93914	ENSG00000102921	N4BP1
93920	ENSG00000158428	CATIP
93925	ENSG00000128805	ARHGAP22
93940	ENSG00000237281	CATIP-AS2
93941	ENSG00000152457	DCLRE1C
93957	ENSG00000282354	TRBV12-4
93958	ENSG00000277979	AL591926.6
93959	ENSG00000230284	AL160275.1
93960	ENSG00000230054	TEX53
93962	ENSG00000279206	AC004943.3
93963	ENSG00000114573	ATP6V1A
93969	ENSG00000159231	CBR3
93970	ENSG00000152683	SLC30A6
93979	ENSG00000259961	AL354712.1
93980	ENSG00000284071	AC012005.2
93981	ENSG00000213661	AC106806.1
93982	ENSG00000232859	LYRM9
93989	ENSG00000182111	ZNF716
93990	ENSG00000235981	AC023274.2
93991	ENSG00000272293	AC083964.1
93992	ENSG00000229855	AC008568.1
93999	ENSG00000277746	AC108706.1
94000	ENSG00000239767	AC108733.1
94001	ENSG00000136514	RTP4
94002	ENSG00000137752	CASP1
94019	ENSG00000228884	RPL23AP26
94020	ENSG00000197933	ZNF823
94024	ENSG00000240801	AC132217.1
94025	ENSG00000282772	AL358790.1
94029	ENSG00000236937	PTGES3P4
94030	ENSG00000232205	CDY18P
94031	ENSG00000229250	USP9YP31
94032	ENSG00000276791	AC092117.1
94033	ENSG00000231375	CDY17P
94034	ENSG00000234082	DDX39B-AS1
94036	ENSG00000265408	AC009084.1
94037	ENSG00000280416	AC009084.3
94038	ENSG00000061656	SPAG4
94045	ENSG00000283371	FO624990.1
94046	ENSG00000276230	RNH1
94071	ENSG00000121289	CEP89
94080	ENSG00000167244	IGF2
94088	ENSG00000099869	IGF2-AS
94091	ENSG00000236305	SLC12A9-AS1
94092	ENSG00000101346	POFUT1
94097	ENSG00000138336	TET1
94098	ENSG00000150779	TIMM8B
94102	ENSG00000271402	IGKV2OR2-2
94103	ENSG00000230343	AC018892.1
94104	ENSG00000239539	HMGN1P20
94105	ENSG00000144188	TRIM43CP
94106	ENSG00000118804	STBD1
94107	ENSG00000249729	AC093755.1
94108	ENSG00000132623	ANKEF1
94112	ENSG00000140386	SCAPER
94135	ENSG00000132205	EMILIN2
94138	ENSG00000281772	AC019226.2
94139	ENSG00000226931	OR2J1
94140	ENSG00000232126	HLA-B
94149	ENSG00000196593	ANKRD20A19P
94152	ENSG00000268199	AC010335.1
94153	ENSG00000106524	ANKMY2
94159	ENSG00000267436	AC005786.3
94160	ENSG00000280137	AC116348.4
94161	ENSG00000241456	AC005996.1
94162	ENSG00000127377	CRYGN
94168	ENSG00000236343	EI24P4
94169	ENSG00000279255	Z97653.2
94170	ENSG00000224280	AC005014.1
94171	ENSG00000215540	RBMY2CP
94173	ENSG00000275410	HNF1B
94180	ENSG00000128849	CGNL1
94183	ENSG00000261489	AC025271.3
94184	ENSG00000230194	AC000081.1
94185	ENSG00000125656	CLPP
94192	ENSG00000183397	C19orf71
94193	ENSG00000124226	RNF114
94201	ENSG00000215317	THUMPD1P1
94202	ENSG00000215005	HSPD1P7
94203	ENSG00000227514	AC107890.1
94204	ENSG00000261151	AC012182.1
94205	ENSG00000149743	TRPT1
94221	ENSG00000253639	SUMO2P18
94222	ENSG00000249454	GZMAP1
94223	ENSG00000270861	AP002906.1
94224	ENSG00000121716	PILRB
94237	ENSG00000225744	AC017002.2
94238	ENSG00000227751	AC004824.1
94239	ENSG00000230637	AL022324.1
94240	ENSG00000260862	AC099506.1
94241	ENSG00000259914	AC009063.1
94242	ENSG00000135736	CCDC102A
94244	ENSG00000085514	PILRA
94251	ENSG00000107249	GLIS3
94270	ENSG00000276317	AL357033.3
94271	ENSG00000253429	AP005660.1
94272	ENSG00000230573	AL513303.2
94273	ENSG00000226218	AC079163.1
94274	ENSG00000069011	PITX1
94280	ENSG00000254704	AP002358.2
94281	ENSG00000253993	AC104027.1
94282	ENSG00000280555	LINC02203
94284	ENSG00000159556	ISL2
94287	ENSG00000279298	Z99916.3
94288	ENSG00000214998	CCNB2P1
94289	ENSG00000224472	TCF19
94292	ENSG00000230476	OFD1P9Y
94293	ENSG00000149150	SLC43A1
94303	ENSG00000254907	AC087276.2
94304	ENSG00000238148	HCG27
94306	ENSG00000279494	AL117328.2
94307	ENSG00000175518	UBQLNL
94308	ENSG00000251680	AC008591.1
94310	ENSG00000180974	OR52E4
94312	ENSG00000104299	INTS9
94331	ENSG00000236210	LY6G6E
94335	ENSG00000176299	OR4M1
94339	ENSG00000242781	LINC02050
94340	ENSG00000108551	RASD1
94342	ENSG00000186907	RTN4RL2
94345	ENSG00000257432	AL512310.3
94346	ENSG00000168959	GRM5
94351	ENSG00000257395	AL512310.2
94352	ENSG00000261184	AC083864.3
94355	ENSG00000263680	AC007639.1
94356	ENSG00000066583	ISOC1
94358	ENSG00000161328	LRRC56
94359	ENSG00000278184	NF1P11
94360	ENSG00000221938	OR2A14
94362	ENSG00000254815	AP006284.1
94365	ENSG00000224184	MIR3681HG
94372	ENSG00000226954	AL023802.1
94373	ENSG00000224077	AP000936.1
94374	ENSG00000261747	AC120045.2
94375	ENSG00000237931	CLIC4P3
94376	ENSG00000274338	CATSPERB
94384	ENSG00000129128	SPCS3
94388	ENSG00000281924	POLR3GP1
94389	ENSG00000178252	WDR6
94412	ENSG00000251203	AC011726.1
94413	ENSG00000131831	RAI2
94419	ENSG00000186912	P2RY4
94420	ENSG00000273580	AC087072.2
94421	ENSG00000282153	AL121839.3
94422	ENSG00000214825	EI24P3
94423	ENSG00000262731	AC037482.2
94425	ENSG00000242280	SLC16A1P1
94426	ENSG00000237159	CNTFR-AS1
94430	ENSG00000255381	AP001258.1
94431	ENSG00000269604	AC005523.2
94433	ENSG00000254077	IGLV3-7
94434	ENSG00000081014	AP4E1
94441	ENSG00000152527	PLEKHH2
94449	ENSG00000237217	AC008074.1
94450	ENSG00000049247	UTS2
94453	ENSG00000223658	C1GALT1C1L
94454	ENSG00000159648	TEPP
94458	ENSG00000229337	AC079305.3
94459	ENSG00000285943	AC112128.1
94460	ENSG00000236501	AC074286.1
94462	ENSG00000271392	AC006237.1
94463	ENSG00000089063	TMEM230
94474	ENSG00000230018	PPIAP39
94475	ENSG00000270806	C17orf50
94478	ENSG00000267592	AC004134.1
94479	ENSG00000230010	AL049646.1
94481	ENSG00000254914	AC109810.1
94482	ENSG00000221978	CCNL2
94502	ENSG00000145022	TCTA
94508	ENSG00000273493	AC098479.1
94509	ENSG00000270354	AC012368.3
94510	ENSG00000253942	AP001330.3
94511	ENSG00000233892	PAIP1P1
94512	ENSG00000105393	BABAM1
94530	ENSG00000238126	UQCRHP1
94531	ENSG00000130517	PGPEP1
94540	ENSG00000227855	DPY19L2P3
94543	ENSG00000223437	TMSB4XP3
94544	ENSG00000166546	BEAN1
94555	ENSG00000113396	SLC27A6
94559	ENSG00000260482	AC008870.1
94561	ENSG00000273149	AL138963.3
94562	ENSG00000231650	RFESDP1
94563	ENSG00000262619	LINC00621
94564	ENSG00000164530	PI16
94568	ENSG00000213104	NPM1P46
94569	ENSG00000188219	POTEE
94574	ENSG00000243305	AC026347.1
94575	ENSG00000267244	AC012615.6
94579	ENSG00000250641	LY6G6F-LY6G6D
94580	ENSG00000268994	FAM236B
94581	ENSG00000230450	NEK2P4
94582	ENSG00000165490	DDIAS
94594	ENSG00000254522	AP001767.1
94595	ENSG00000254786	AP001636.1
94596	ENSG00000233242	AL512604.2
94597	ENSG00000259622	AC026956.1
94598	ENSG00000231944	PHKA1-AS1
94599	ENSG00000250522	AC004066.2
94600	ENSG00000148948	LRRC4C
94607	ENSG00000240975	AC021723.1
94608	ENSG00000143952	VPS54
94612	ENSG00000226996	AP000477.1
94614	ENSG00000231986	AP000474.1
94615	ENSG00000227716	AP000459.1
94616	ENSG00000100121	GGTLC2
94621	ENSG00000140795	MYLK3
94628	ENSG00000279599	AC005514.1
94629	ENSG00000147799	ARHGAP39
94632	ENSG00000272941	AC083862.2
94633	ENSG00000227188	MGAT3-AS1
94634	ENSG00000109861	CTSC
94643	ENSG00000079308	TNS1
94666	ENSG00000134461	ANKRD16
94670	ENSG00000124237	C20orf85
94671	ENSG00000138347	MYPN
94676	ENSG00000282490	AC245594.2
94677	ENSG00000283528	TCAF2C
94678	ENSG00000231583	AC108938.1
94679	ENSG00000224993	RPL29P12
94680	ENSG00000215837	SDHAP2
94681	ENSG00000114395	CYB561D2
94687	ENSG00000276725	CEP170
94692	ENSG00000238285	MRPL50P2
94693	ENSG00000229338	AL136084.1
94694	ENSG00000130193	THEM6
94697	ENSG00000241597	AC022121.1
94698	ENSG00000248489	LINC02062
94699	ENSG00000141504	SAT2
94713	ENSG00000178795	GDPD4
94719	ENSG00000254979	AP000781.2
94722	ENSG00000273115	AP001596.2
94723	ENSG00000230584	CCT5P2
94724	ENSG00000253806	AC108002.1
94725	ENSG00000236277	NIPA2P5
94726	ENSG00000260490	MYL12BP1
94727	ENSG00000126233	SLURP1
94728	ENSG00000275852	LINC01742
94729	ENSG00000225708	AL354984.2
94731	ENSG00000239754	CFB
94743	ENSG00000158220	ESYT3
94750	ENSG00000231570	PPIAP63
94751	ENSG00000270411	AL354984.3
94752	ENSG00000271115	AC010738.1
94753	ENSG00000280312	Z83836.1
94754	ENSG00000271858	CYB561D2
94760	ENSG00000215018	COL28A1
94766	ENSG00000234380	LINC01426
94768	ENSG00000277767	AL442128.2
94769	ENSG00000227105	PARP1P1
94770	ENSG00000228540	AC073326.1
94771	ENSG00000254984	FTLP6
94772	ENSG00000237527	AF241725.1
94773	ENSG00000231488	ABHD16A
94787	ENSG00000243621	AC003989.2
94788	ENSG00000275989	AL442128.1
94789	ENSG00000227948	AC003989.1
94790	ENSG00000225760	LINC00431
94792	ENSG00000238265	LINC00317
94793	ENSG00000184903	IMMP2L
94803	ENSG00000272104	Z84492.1
94804	ENSG00000274128	AC027807.2
94805	ENSG00000225870	LINC00368
94806	ENSG00000269935	AC092720.2
94807	ENSG00000154118	JPH3
94811	ENSG00000114388	NPRL2
94828	ENSG00000221818	EBF2
94832	ENSG00000114302	PRKAR2A
94839	ENSG00000099624	ATP5F1D
94848	ENSG00000180336	MEIOC
94855	ENSG00000263535	AK4P1
94856	ENSG00000266371	AC079915.1
94857	ENSG00000265798	AC138207.6
94860	ENSG00000129194	SOX15
94863	ENSG00000250329	KDELC1P1
94864	ENSG00000185418	TARSL2
94871	ENSG00000126860	EVI2A
94874	ENSG00000229877	PAICSP5
94875	ENSG00000223609	HBD
94881	ENSG00000141526	SLC16A3
